#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:7
4440	basquetebol	noun	0	5603	8.802	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4441	conservar	verb	0	5602	8.800	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4442	embaixo	adv	0	5592	8.784	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
4443	pacto	noun	0	5587	8.777	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4444	suborno	noun	0	5587	8.777	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4445	relato	noun	0	5586	8.775	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4446	feito	noun	0	5584	8.772	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4447	apoderar	verb	0	5579	8.764	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4448	sangrento	adj	0	5579	8.764	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4449	nelas	pron	0	5577	8.761	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::pron source::opensubtitles_ep_v2018 variety::EP register::spoken
4450	ho	noun	0	5576	8.759	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4451	seguidor	noun	0	5574	8.756	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4452	finanças	noun	0	5568	8.747	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4453	particularmente	adv	0	5566	8.744	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
4454	designar	verb	0	5558	8.731	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4455	fazenda	noun	0	5558	8.731	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4456	mayor	noun	0	5554	8.725	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4457	perverso	adj	0	5554	8.725	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4458	varanda	noun	0	5554	8.725	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4459	detonador	noun	0	5550	8.718	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4460	sussurrar	verb	0	5548	8.715	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4461	fax	noun	0	5546	8.712	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4462	cultivar	verb	0	5544	8.709	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4463	pálido	adj	0	5544	8.709	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4464	porteiro	noun	0	5543	8.707	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4465	transplante	noun	0	5540	8.703	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4466	acostumar	verb	0	5538	8.700	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4467	relâmpago	noun	0	5538	8.700	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4468	gentileza	noun	0	5536	8.696	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4469	velhote	adj	0	5535	8.695	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4470	c'um	unk	0	5533	8.692	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
4471	muitíssimo	adv	0	5533	8.692	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
4472	investidor	noun	0	5532	8.690	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4473	leitor	noun	0	5527	8.682	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4474	química	adj	0	5527	8.682	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4475	pop	noun	0	5525	8.679	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4476	cocktail	noun	0	5516	8.665	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4477	caixote	noun	0	5514	8.662	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4478	orgulhar	verb	0	5510	8.656	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4479	vaso	noun	0	5510	8.656	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4480	cavalaria	noun	0	5507	8.651	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4481	rival	noun	0	5504	8.646	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4482	idêntico	adj	0	5502	8.643	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4483	qualificar	verb	0	5499	8.638	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4484	vedação	noun	0	5493	8.629	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4485	monitorizar	verb	0	5492	8.627	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4486	envolvimento	noun	0	5490	8.624	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4487	filosofia	noun	0	5487	8.619	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4488	páscoa	noun	0	5487	8.619	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4489	quartel	noun	0	5483	8.613	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4490	invocar	verb	0	5482	8.612	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4491	arbusto	noun	0	5481	8.610	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4492	chutar	verb	0	5480	8.608	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4493	vasto	adj	0	5479	8.607	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4494	realista	adj	0	5478	8.605	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4495	artificial	adj	0	5476	8.602	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4496	desiludido	adj	0	5475	8.601	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4497	objeção	noun	0	5474	8.599	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4498	cebola	noun	0	5471	8.594	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4499	embrulhar	verb	0	5470	8.593	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4500	sun	noun	0	5470	8.593	freq::4001-4500 freq500::4001-4500 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4501	enigma	noun	0	5466	8.586	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4502	metralhadora	noun	0	5466	8.586	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4503	antigamente	adv	0	5464	8.583	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
4504	adoecer	verb	0	5463	8.582	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4505	ora ora	mwe	1	5461	8.579	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
4506	desapontado	adj	0	5459	8.575	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4507	peste	noun	0	5455	8.569	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4508	carbono	noun	0	5452	8.564	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4509	viciado	noun	0	5452	8.564	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4510	apunhalar	verb	0	5451	8.563	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4511	integridade	noun	0	5449	8.560	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4512	corporal	adj	0	5448	8.558	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4513	noticiário	noun	0	5448	8.558	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4514	entusiasmo	noun	0	5445	8.553	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4515	resolvido	adj	0	5441	8.547	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4516	ya	intj	0	5440	8.546	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
4517	coincidir	verb	0	5439	8.544	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4518	confiscar	verb	0	5439	8.544	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4519	federação	noun	0	5438	8.542	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4520	decorar	verb	0	5434	8.536	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4521	deslizar	verb	0	5433	8.535	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4522	inspeção	noun	0	5430	8.530	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4523	distraído	adj	0	5428	8.527	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4524	intimidar	verb	0	5425	8.522	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4525	bruto	noun	0	5423	8.519	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4526	necessariamente	adv	0	5422	8.517	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
4527	altitude	noun	0	5421	8.516	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4528	motim	noun	0	5419	8.513	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4529	elfo	noun	0	5417	8.510	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4530	pescador	noun	0	5414	8.505	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4531	seda	noun	0	5413	8.503	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4532	adolescente	adj	0	5412	8.502	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4533	adrenalina	noun	0	5410	8.499	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4534	formiga	noun	0	5404	8.489	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4535	legião	noun	0	5404	8.489	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4536	sexto	adj	0	5404	8.489	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4537	triplo	adj	0	5404	8.489	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4538	ralar	verb	0	5403	8.488	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4539	serra	noun	0	5401	8.484	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4540	aleijar	verb	0	5397	8.478	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4541	rodada	noun	0	5393	8.472	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4542	escolta	noun	0	5389	8.466	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4543	acumular	verb	0	5388	8.464	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4544	morro	noun	0	5383	8.456	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4545	falcão	noun	0	5382	8.455	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4546	solidão	noun	0	5381	8.453	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4547	atendar	verb	0	5377	8.447	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4548	efetuar	verb	0	5375	8.444	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4549	extensão	noun	0	5375	8.444	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4550	mona	noun	0	5371	8.437	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4551	alemã	noun	0	5369	8.434	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4552	mastigar	verb	0	5369	8.434	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4553	vizinha	noun	0	5368	8.433	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4554	chumbo	noun	0	5366	8.429	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4555	jazz	noun	0	5364	8.426	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4556	broche	noun	0	5362	8.423	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4557	cristão	adj	0	5362	8.423	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4558	complicação	noun	0	5360	8.420	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4559	missa	noun	0	5360	8.420	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4560	elite	noun	0	5359	8.418	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4561	bebes	noun	0	5357	8.415	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4562	mamilo	noun	0	5354	8.411	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4563	engatar	verb	0	5353	8.409	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4564	okay	noun	0	5350	8.404	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4565	fôlego	noun	0	5348	8.401	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4566	realizador	noun	0	5347	8.400	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4567	sem-abrigo	noun	0	5347	8.400	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4568	presta atenção	mwe	1	5345	8.396	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
4569	encanto	noun	0	5344	8.395	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4570	neutralizar	verb	0	5344	8.395	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4571	cubo	noun	0	5343	8.393	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4572	man	intj	0	5342	8.392	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
4573	jurisdição	noun	0	5337	8.384	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4574	desmoronar	verb	0	5325	8.365	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4575	drive	noun	0	5325	8.365	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4576	fracassar	verb	0	5325	8.365	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4577	borracha	noun	0	5324	8.363	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4578	inocência	noun	0	5321	8.359	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4579	salvamento	noun	0	5318	8.354	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4580	câmbio	noun	0	5317	8.352	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4581	percurso	noun	0	5317	8.352	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4582	detetor	noun	0	5316	8.351	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4583	improvisar	verb	0	5316	8.351	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4584	ancião	noun	0	5315	8.349	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4585	obrigatório	adj	0	5312	8.345	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4586	avariado	adj	0	5304	8.332	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4587	contabilista	noun	0	5300	8.326	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4588	vermelhas	noun	0	5298	8.323	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4589	fornecedor	noun	0	5296	8.319	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4590	afirmativo	adj	0	5291	8.312	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4591	improvável	adj	0	5285	8.302	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4592	intervir	verb	0	5285	8.302	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4593	anca	noun	0	5280	8.294	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4594	aparar	verb	0	5278	8.291	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4595	perito	noun	0	5278	8.291	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4596	judicial	adj	0	5276	8.288	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4597	abordagem	noun	0	5274	8.285	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4598	aborto	noun	0	5271	8.280	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4599	desesperado	adj	0	5271	8.280	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4600	aliviado	adj	0	5268	8.275	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4601	válvula	noun	0	5268	8.275	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4602	modesto	adj	0	5265	8.271	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
4603	gata	noun	0	5262	8.266	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4604	censurar	verb	0	5257	8.258	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
4605	invés	noun	0	5257	8.258	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4606	pílula	noun	0	5251	8.249	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4607	xixi	noun	0	5248	8.244	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4608	bowling	noun	0	5243	8.236	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
4609	corporação	noun	0	5241	8.233	freq::4501-5000 freq500::4501-5000 freq1000::4001-5000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
